id,tags_hack_and_slash,tags_anime,tags_split_screen,tags_replay_value,tags_horror,tags_tactical,tags_thriller,release_date_month,tags_top-down_shooter,tags_multiplayer,genres_action,tags_3d_vision,tags_retro,tags_rpgmaker,categories_steamvr_collectibles,tags_games_workshop,categories_remote_play_on_tablet,tags_shooter,categories_steam_achievements,tags_visual_novel,tags_mechs,tags_villain_protagonist,tags_zombies,tags_physics,tags_linear,tags_cute,tags_top-down,tags_character_customization,purchase_date_month,tags_demons,categories_shared/split_screen,genres_strategy,tags_philisophical,tags_rpg,tags_management,tags_moba,purchase_date_timestamp,genres_violent,tags_hand-drawn,genres_indie,genres_massively_multiplayer,tags_controller,tags_historical,tags_magic,tags_shoot_'em_up,tags_choices_matter,tags_short,categories_stats,categories_includes_level_editor,tags_psychedelic,tags_level_editor,tags_crpg,tags_dark,tags_walking_simulator,tags_survival_horror,tags_arena_shooter,tags_platformer,tags_fantasy,categories_full_controller_support,tags_dark_humor,tags_futuristic,tags_gore,tags_warhammer_40k,tags_difficult,tags_family_friendly,categories_multi-player,tags_destruction,tags_turn-based_tactics,tags_benchmark,tags_3d_platformer,tags_drama,tags_building,tags_dark_fantasy,tags_turn-based,tags_1990's,purchase_date_year,tags_action,tags_world_war_ii,genres_nudity,tags_online_co-op,categories_online_multi-player,tags_mouse_only,tags_side_scroller,tags_lovecraftian,categories_steam_leaderboards,tags_political,categories_remote_play_on_phone,tags_beat_'em_up,tags_competitive,tags_memes,tags_mod,tags_first-person,tags_local_multiplayer,tags_open_world,categories_cross-platform_multiplayer,tags_blood,tags_puzzle-platformer,tags_rogue-like,tags_female_protagonist,tags_robots,tags_time_travel,tags_politics,price,tags_realistic,tags_third_person,tags_turn-based_combat,categories_single-player,tags_masterpiece,tags_grand_strategy,tags_post-apocalyptic,tags_sci-fi,tags_colorful,tags_violent,genres_simulation,tags_hunting,tags_aliens,categories_co-op,tags_experimental,tags_space,tags_western,tags_stealth,tags_massively_multiplayer,tags_fmv,tags_cinematic,tags_4x,tags_exploration,tags_local_co-op,tags_minimalist,tags_real-time_with_pause,tags_psychological,categories_mmo,tags_parody,genres_casual,tags_alternate_history,tags_detective,tags_medieval,tags_romance,tags_story_rich,tags_esports,categories_includes_source_sdk,tags_survival,tags_mature,tags_dragons,tags_emotional,tags_resource_management,tags_turn-based_strategy,tags_sandbox,tags_4_player_local,tags_crowdfunded,tags_great_soundtrack,release_date_timestamp,tags_bullet_time,categories_remote_play_on_tv,categories_online_co-op,tags_dynamic_narration,tags_based_on_a_novel,tags_adventure,genres_sports,tags_submarine,tags_trading,tags_loot,tags_supernatural,tags_cult_classic,tags_casual,tags_cyberpunk,tags_mythology,tags_procedural_generation,total_positive_reviews,categories_steam_workshop,tags_heist,tags_team-based,tags_hex_grid,tags_cartoony,categories_local_multi-player,tags_driving,tags_atmospheric,tags_steampunk,tags_parkour,tags_assassin,release_date_day,tags_rts,tags_illuminati,tags_underwater,tags_remake,tags_pixel_graphics,tags_beautiful,tags_fighting,tags_hacking,tags_noir,tags_war,tags_nonlinear,tags_crime,genres_free_to_play,tags_action_rpg,tags_space_sim,tags_narration,tags_stylized,tags_silent_protagonist,purchase_date_day,categories_captions_available,categories_commentary_available,tags_nudity,tags_pvp,tags_moddable,tags_action-adventure,tags_dating_sim,tags_sports,tags_minigames,tags_real-time,date_diff,genres_adventure,tags_relaxing,tags_epic,tags_fast-paced,tags_rogue-lite,tags_psychological_horror,categories_vr_support,tags_fps,categories_local_co-op,tags_science,genres_rpg,tags_comedy,tags_isometric,tags_ninja,tags_education,tags_inventory_management,categories_steam_cloud,tags_simulation,categories_steam_trading_cards,tags_third-person_shooter,tags_2d,tags_diplomacy,tags_indie,tags_base_building,tags_city_builder,genres_early_access,categories_in-app_purchases,tags_world_war_i,tags_arcade,tags_superhero,tags_classic,tags_rhythm,tags_strategy,tags_surreal,is_free,categories_partial_controller_support,tags_co-op,genres_gore,tags_1980s,tags_crafting,tags_time_manipulation,tags_funny,tags_party-based_rpg,tags_early_access,tags_puzzle,release_date_year,tags_kickstarter,tags_real_time_tactics,tags_episodic,tags_jrpg,tags_dungeon_crawler,tags_point_&_click,tags_vr,tags_free_to_play,tags_old_school,tags_interactive_fiction,total_negative_reviews,tags_dystopian,tags_military,tags_dinosaurs,tags_mystery,tags_music,tags_sexual_content,tags_nature,tags_america,tags_2.5d,tags_singleplayer,tags_economy
10,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,1498176000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2500.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1384300800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.003946305945459,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1318,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,1,0,3.58351893845611,0,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1563580800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544486400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.709530201312334,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,1,0,0,0,5.564520407322694,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,1,0,0,0,8,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,0,1,0,0,1475971200.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472601600.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,9.175748927206564,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,0,0,0,0,1,0,0,0,0,0,6.9650803456014065,0,0,0,0,0,0,0,0,0,1,0
13,0,0,1,0,0,0,0,8,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1528848000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5700.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1470182400.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.677950570294351,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,6.313548046277095,0,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1505520000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1278374400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.123963979403259,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2629,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2010,0,0,0,0,0,0,0,1,0,0,3.4339872044851463,0,0,0,0,0,0,0,0,0,1,0
15,1,0,0,1,0,0,0,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1515801600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348099200.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.978919647651981,1,0,0,0,0,0,0,1,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,1941,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,0,0,7.162397497355718,0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1559174400.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11200.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1430092800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.67137107921009,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,1,0,0,0,0,0,1494,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,8.304742269640771,0,0,0,0,0,0,0,0,0,1,0
17,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1518912000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11200.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1462752000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.33964350796509,1,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,8.959054514715692,0,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,1545350400.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1429142400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31748811353631,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,4.7535901911063645,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1517270400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290729600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.023758954738443,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,1,0,0,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,5.517452896464707,0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,1480291200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8800.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1410998400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.036819971135296,1,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,7.484930283289661,0,0,0,0,0,0,0,0,0,1,0
21,1,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1526428800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8800.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1502064000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.925151192172155,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,7.521859252201629,0,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1511049600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464912000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1554163200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12900.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1495065600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.826587830773668,1,0,0,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,7.285506548522785,0,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1525824000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9900.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1264636800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.166074955678168,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,6.249975242259483,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,1512777600.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1470873600.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.517593111437565,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,485,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,6.393590753950631,0,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1561593600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1422230400.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.148445666243235,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,1613,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2015,0,0,0,0,0,1,0,0,0,0,5.921578419643816,0,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,1545350400.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1258329600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.799092654460526,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,4.30406509320417,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,9,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1506902400.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1506643200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.500206428423052,0,0,0,0,1,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,7.341483852363161,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1,1,0,0,1512864000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1491868800.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.147559271189454,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,243,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,4.30406509320417,0,0,0,0,0,0,0,0,0,1,0
